data,pretrain,model,params,n,thread,iter,map5095,map50,precision,recall,f1,n_all,n_fn,n_fp,family,size
e_IMU,False,rtdetr-x,86.0,16,8,1,0.402,0.7527,0.8329,0.6572,0.7347,808,137,654,DETR,large
e_VT,True,rtdetr-x,86.0,16,8,1,0.3455,0.6499,0.8056,0.5891,0.6805,408,177,34,DETR,large
e_VT,False,rtdetr-x,86.0,16,8,1,0.4273,0.7446,0.8703,0.6415,0.7386,408,122,67,DETR,large
e_IMU,True,rtdetr-l,45.0,16,8,1,0.4054,0.7559,0.8132,0.6842,0.7431,808,152,570,DETR,small
e_IMU,False,rtdetr-l,45.0,16,8,1,0.3888,0.7267,0.7554,0.6807,0.7161,808,174,491,DETR,small
e_VT,True,rtdetr-l,45.0,16,8,1,0.3761,0.7103,0.7969,0.6471,0.7142,408,133,67,DETR,small
e_VT,False,rtdetr-l,45.0,16,8,1,0.4682,0.8207,0.7972,0.7517,0.7738,408,62,192,DETR,small
e_IMU,True,yolo12n,2.6,16,8,1,0.3238,0.6791,0.7674,0.5681,0.6528,808,242,387,YOLOv12,small
e_IMU,False,yolo12n,2.6,16,8,1,0.3777,0.7155,0.822,0.583,0.6822,808,254,234,YOLOv12,small
e_VT,True,yolo12n,2.6,16,8,1,0.3661,0.626,0.605,0.5368,0.5688,408,269,12,YOLOv12,small
e_VT,False,yolo12n,2.6,16,8,1,0.4174,0.7419,0.7668,0.6446,0.7004,408,128,110,YOLOv12,small
e_IMU,True,yolo11n,2.6,16,8,1,0.3555,0.6978,0.7603,0.5965,0.6685,808,263,283,YOLOv11,small
e_IMU,False,yolo11n,2.6,16,8,1,0.3898,0.7495,0.8171,0.6213,0.7058,808,239,207,YOLOv11,small
e_VT,True,yolo11n,2.6,16,8,1,0.3303,0.6785,0.7819,0.5809,0.6666,408,128,188,YOLOv11,small
e_VT,False,yolo11n,2.6,16,8,1,0.4376,0.7863,0.8066,0.6863,0.7416,408,141,43,YOLOv11,small
e_IMU,True,rtdetr-x,86.0,16,8,2,0.3046,0.6068,0.6982,0.5792,0.6331,808,205,1090,DETR,large
e_IMU,False,rtdetr-x,86.0,16,8,2,0.4054,0.7464,0.7566,0.7129,0.7341,808,139,523,DETR,large
e_VT,True,rtdetr-x,86.0,16,8,2,0.41,0.7514,0.8364,0.6767,0.7481,408,112,86,DETR,large
e_VT,False,rtdetr-x,86.0,16,8,2,0.5175,0.83,0.8049,0.7549,0.7791,408,58,253,DETR,large
e_IMU,True,rtdetr-l,45.0,16,8,2,0.3605,0.6885,0.8109,0.6316,0.7101,808,222,381,DETR,small
e_IMU,False,rtdetr-l,45.0,16,8,2,0.3883,0.7078,0.8035,0.6476,0.7171,808,187,515,DETR,small
e_VT,True,rtdetr-l,45.0,16,8,2,0.4565,0.805,0.8201,0.7328,0.774,408,59,309,DETR,small
e_VT,False,rtdetr-l,45.0,16,8,2,0.4877,0.8048,0.837,0.7475,0.7897,408,67,167,DETR,small
e_IMU,True,yolo12n,2.6,16,8,2,0.3319,0.6141,0.7319,0.495,0.5906,808,410,97,YOLOv12,small
e_IMU,False,yolo12n,2.6,16,8,2,0.3579,0.7181,0.7971,0.6324,0.7053,808,198,394,YOLOv12,small
e_VT,True,yolo12n,2.6,16,8,2,0.3972,0.707,0.7195,0.6569,0.6867,408,135,93,YOLOv12,small
e_VT,False,yolo12n,2.6,16,8,2,0.4914,0.7966,0.8401,0.7206,0.7758,408,106,56,YOLOv12,small
e_IMU,True,yolo11n,2.6,16,8,2,0.351,0.6423,0.7139,0.5149,0.5983,808,423,99,YOLOv11,small
e_IMU,False,yolo11n,2.6,16,8,2,0.3842,0.6936,0.7803,0.5891,0.6714,808,313,122,YOLOv11,small
e_VT,True,yolo11n,2.6,16,8,2,0.4174,0.7318,0.7355,0.6422,0.6857,408,135,101,YOLOv11,small
e_VT,False,yolo11n,2.6,16,8,2,0.4743,0.7923,0.8335,0.6871,0.7533,408,127,50,YOLOv11,small
e_IMU,True,rtdetr-x,86.0,16,8,3,0.3145,0.6132,0.7168,0.5446,0.6189,808,255,590,DETR,large
e_IMU,False,rtdetr-x,86.0,16,8,3,0.3689,0.7099,0.7509,0.6287,0.6844,808,188,492,DETR,large
e_VT,True,rtdetr-x,86.0,16,8,3,0.3981,0.7597,0.731,0.6794,0.7043,408,33,1241,DETR,large
e_VT,False,rtdetr-x,86.0,16,8,3,0.4869,0.8029,0.9174,0.7132,0.8025,408,84,74,DETR,large
e_IMU,True,rtdetr-l,45.0,16,8,3,0.3293,0.6182,0.7079,0.5903,0.6438,808,286,312,DETR,small
e_IMU,False,rtdetr-l,45.0,16,8,3,0.3794,0.7053,0.8006,0.621,0.6994,808,216,392,DETR,small
e_VT,True,rtdetr-l,45.0,16,8,3,0.3883,0.7225,0.8084,0.6348,0.7112,408,133,84,DETR,small
e_VT,False,rtdetr-l,45.0,16,8,3,0.4957,0.8272,0.7864,0.7598,0.7729,408,34,536,DETR,small
e_IMU,True,yolo12n,2.6,16,8,3,0.3181,0.5939,0.6514,0.5149,0.5751,808,389,183,YOLOv12,small
e_IMU,False,yolo12n,2.6,16,8,3,0.3507,0.7009,0.8065,0.599,0.6874,808,199,492,YOLOv12,small
e_VT,True,yolo12n,2.6,16,8,3,0.3861,0.6991,0.8002,0.5988,0.685,408,131,121,YOLOv12,small
e_VT,False,yolo12n,2.6,16,8,3,0.4969,0.8143,0.8578,0.7059,0.7745,408,106,57,YOLOv12,small
e_IMU,True,yolo11n,2.6,16,8,3,0.3347,0.6547,0.6986,0.5891,0.6392,808,236,519,YOLOv11,small
e_IMU,False,yolo11n,2.6,16,8,3,0.3622,0.6913,0.7451,0.5941,0.6611,808,262,259,YOLOv11,small
e_VT,True,yolo11n,2.6,16,8,3,0.4315,0.785,0.8159,0.6814,0.7426,408,139,42,YOLOv11,small
e_VT,False,yolo11n,2.6,16,8,3,0.5091,0.817,0.8572,0.7328,0.7901,408,116,40,YOLOv11,small
e_IMU,True,rtdetr-x,86.0,16,8,4,0.3803,0.7223,0.7709,0.6708,0.7174,808,190,346,DETR,large
e_IMU,False,rtdetr-x,86.0,16,8,4,0.4114,0.7394,0.768,0.7129,0.7394,808,202,207,DETR,large
e_VT,True,rtdetr-x,86.0,16,8,4,0.3858,0.7431,0.8048,0.6225,0.702,408,84,227,DETR,large
e_VT,False,rtdetr-x,86.0,16,8,4,0.5217,0.8483,0.8184,0.7745,0.7959,408,38,281,DETR,large
e_IMU,True,rtdetr-l,45.0,16,8,4,0.3947,0.7502,0.7763,0.7005,0.7364,808,175,264,DETR,small
e_IMU,False,rtdetr-l,45.0,16,8,4,0.4393,0.7792,0.8294,0.7162,0.7687,808,155,463,DETR,small
e_VT,True,rtdetr-l,45.0,16,8,4,0.4186,0.7618,0.8493,0.6765,0.7531,408,111,102,DETR,small
e_VT,False,rtdetr-l,45.0,16,8,4,0.5406,0.8657,0.8859,0.75,0.8123,408,46,202,DETR,small
e_IMU,True,yolo12n,2.6,16,8,4,0.3411,0.6871,0.7248,0.6262,0.6719,808,280,174,YOLOv12,small
e_IMU,False,yolo12n,2.6,16,8,4,0.3796,0.7174,0.7892,0.6023,0.6832,808,223,276,YOLOv12,small
e_VT,True,yolo12n,2.6,16,8,4,0.3406,0.6642,0.6555,0.6446,0.65,408,83,446,YOLOv12,small
e_VT,False,yolo12n,2.6,16,8,4,0.5254,0.8347,0.8755,0.7066,0.782,408,105,63,YOLOv12,small
e_IMU,True,yolo11n,2.6,16,8,4,0.3601,0.6905,0.6603,0.6498,0.655,808,301,179,YOLOv11,small
e_IMU,False,yolo11n,2.6,16,8,4,0.3983,0.7519,0.7908,0.6312,0.7021,808,241,190,YOLOv11,small
e_VT,True,yolo11n,2.6,16,8,4,0.3511,0.6836,0.7672,0.6225,0.6873,408,108,235,YOLOv11,small
e_VT,False,yolo11n,2.6,16,8,4,0.4904,0.8258,0.8252,0.7647,0.7938,408,82,98,YOLOv11,small
e_IMU,True,rtdetr-x,86.0,16,8,5,0.3582,0.727,0.7197,0.6992,0.7093,808,169,503,DETR,large
e_IMU,False,rtdetr-x,86.0,16,8,5,0.4179,0.7744,0.8168,0.698,0.7527,808,151,388,DETR,large
e_VT,True,rtdetr-x,86.0,16,8,5,0.3861,0.7221,0.8119,0.6373,0.7141,408,64,624,DETR,large
e_VT,False,rtdetr-x,86.0,16,8,5,0.493,0.8037,0.8237,0.7329,0.7756,408,53,427,DETR,large
e_IMU,True,rtdetr-l,45.0,16,8,5,0.3542,0.698,0.7635,0.6287,0.6896,808,243,232,DETR,small
e_IMU,False,rtdetr-l,45.0,16,8,5,0.4113,0.7677,0.8001,0.7141,0.7547,808,154,388,DETR,small
e_VT,True,rtdetr-l,45.0,16,8,5,0.4079,0.7642,0.788,0.6495,0.7121,408,63,351,DETR,small
e_VT,False,rtdetr-l,45.0,16,8,5,0.5288,0.8312,0.7961,0.756,0.7755,408,47,230,DETR,small
e_IMU,True,yolo12n,2.6,16,8,5,0.3099,0.6209,0.6027,0.5767,0.5894,808,381,184,YOLOv12,small
e_IMU,False,yolo12n,2.6,16,8,5,0.3444,0.7184,0.7925,0.6334,0.7041,808,171,458,YOLOv12,small
e_VT,True,yolo12n,2.6,16,8,5,0.3711,0.7224,0.8118,0.652,0.7232,408,103,192,YOLOv12,small
e_VT,False,yolo12n,2.6,16,8,5,0.4493,0.8176,0.8178,0.7475,0.7811,408,70,163,YOLOv12,small
e_IMU,True,yolo11n,2.6,16,8,5,0.3444,0.7213,0.7629,0.6386,0.6953,808,239,209,YOLOv11,small
e_IMU,False,yolo11n,2.6,16,8,5,0.3659,0.7531,0.8309,0.6101,0.7036,808,189,351,YOLOv11,small
e_VT,True,yolo11n,2.6,16,8,5,0.4563,0.7952,0.826,0.6887,0.7512,408,134,46,YOLOv11,small
e_VT,False,yolo11n,2.6,16,8,5,0.4987,0.8299,0.8154,0.7686,0.7913,408,74,124,YOLOv11,small
e_IMU,True,rtdetr-x,86.0,16,8,6,0.3994,0.7597,0.7739,0.6795,0.7236,808,158,425,DETR,large
e_IMU,False,rtdetr-x,86.0,16,8,6,0.3883,0.7363,0.7437,0.6807,0.7108,808,131,612,DETR,large
e_VT,True,rtdetr-x,86.0,16,8,6,0.391,0.6842,0.7931,0.6348,0.7052,408,134,88,DETR,large
e_VT,False,rtdetr-x,86.0,16,8,6,0.5101,0.8321,0.8649,0.701,0.7744,408,44,318,DETR,large
e_IMU,True,rtdetr-l,45.0,16,8,6,0.3702,0.711,0.6814,0.6993,0.6902,808,159,727,DETR,small
e_IMU,False,rtdetr-l,45.0,16,8,6,0.3539,0.6989,0.7527,0.6779,0.7133,808,218,254,DETR,small
e_VT,True,rtdetr-l,45.0,16,8,6,0.46,0.7811,0.8004,0.7273,0.7621,408,67,261,DETR,small
e_VT,False,rtdetr-l,45.0,16,8,6,0.5105,0.8462,0.7919,0.7721,0.7819,408,38,407,DETR,small
e_IMU,True,yolo12n,2.6,16,8,6,0.3241,0.6862,0.8118,0.5766,0.6743,808,208,437,YOLOv12,small
e_IMU,False,yolo12n,2.6,16,8,6,0.3651,0.7248,0.6901,0.6697,0.6798,808,250,200,YOLOv12,small
e_VT,True,yolo12n,2.6,16,8,6,0.3636,0.6792,0.7566,0.5711,0.6509,408,187,48,YOLOv12,small
e_VT,False,yolo12n,2.6,16,8,6,0.4788,0.8201,0.8272,0.7059,0.7617,408,56,289,YOLOv12,small
e_IMU,True,yolo11n,2.6,16,8,6,0.3208,0.697,0.7259,0.6287,0.6738,808,231,323,YOLOv11,small
e_IMU,False,yolo11n,2.6,16,8,6,0.3762,0.7274,0.796,0.6035,0.6865,808,260,215,YOLOv11,small
e_VT,True,yolo11n,2.6,16,8,6,0.3762,0.6925,0.7959,0.5931,0.6797,408,139,124,YOLOv11,small
e_VT,False,yolo11n,2.6,16,8,6,0.4821,0.7978,0.809,0.7162,0.7598,408,131,56,YOLOv11,small
e_IMU,True,rtdetr-x,86.0,16,8,7,0.3878,0.733,0.8037,0.6411,0.7132,808,192,424,DETR,large
e_IMU,False,rtdetr-x,86.0,16,8,7,0.3991,0.7467,0.8186,0.6646,0.7336,808,182,308,DETR,large
e_VT,True,rtdetr-x,86.0,16,8,7,0.4472,0.7443,0.7811,0.6765,0.7251,408,101,154,DETR,large
e_VT,False,rtdetr-x,86.0,16,8,7,0.4859,0.8184,0.8241,0.7377,0.7785,408,54,431,DETR,large
e_IMU,True,rtdetr-l,45.0,16,8,7,0.3623,0.7022,0.8053,0.6092,0.6937,808,203,549,DETR,small
e_IMU,False,rtdetr-l,45.0,16,8,7,0.3703,0.723,0.7684,0.6634,0.712,808,176,490,DETR,small
e_VT,True,rtdetr-l,45.0,16,8,7,0.4396,0.7435,0.763,0.6936,0.7267,408,80,270,DETR,small
e_VT,False,rtdetr-l,45.0,16,8,7,0.4692,0.7935,0.8006,0.6791,0.7349,408,38,1118,DETR,small
e_IMU,True,yolo12n,2.6,16,8,7,0.3202,0.6174,0.6296,0.5248,0.5724,808,356,214,YOLOv12,small
e_IMU,False,yolo12n,2.6,16,8,7,0.3582,0.6811,0.6908,0.6077,0.6466,808,293,217,YOLOv12,small
e_VT,True,yolo12n,2.6,16,8,7,0.3931,0.7132,0.7916,0.6611,0.7205,408,116,112,YOLOv12,small
e_VT,False,yolo12n,2.6,16,8,7,0.4673,0.7844,0.8097,0.7194,0.7619,408,108,66,YOLOv12,small
e_IMU,True,yolo11n,2.6,16,8,7,0.3146,0.6488,0.6579,0.599,0.6271,808,301,248,YOLOv11,small
e_IMU,False,yolo11n,2.6,16,8,7,0.3693,0.7133,0.8283,0.5853,0.6859,808,228,308,YOLOv11,small
e_VT,True,yolo11n,2.6,16,8,7,0.4267,0.7231,0.7886,0.6054,0.6849,408,146,83,YOLOv11,small
e_VT,False,yolo11n,2.6,16,8,7,0.502,0.8137,0.8063,0.7549,0.7798,408,88,114,YOLOv11,small
e_IMU,True,rtdetr-x,86.0,16,8,8,0.3611,0.7015,0.7651,0.646,0.7005,808,202,357,DETR,large
e_IMU,False,rtdetr-x,86.0,16,8,8,0.422,0.7719,0.8086,0.69,0.7446,808,128,653,DETR,large
e_VT,True,rtdetr-x,86.0,16,8,8,0.3434,0.6446,0.7066,0.549,0.6179,408,53,1505,DETR,large
e_VT,False,rtdetr-x,86.0,16,8,8,0.4788,0.8003,0.7994,0.6838,0.7371,408,39,591,DETR,large
e_IMU,True,rtdetr-l,45.0,16,8,8,0.3784,0.716,0.7549,0.6597,0.7041,808,194,407,DETR,small
e_IMU,False,rtdetr-l,45.0,16,8,8,0.4371,0.7734,0.8086,0.7111,0.7567,808,145,495,DETR,small
e_VT,True,rtdetr-l,45.0,16,8,8,0.3923,0.7605,0.7582,0.684,0.7192,408,49,602,DETR,small
e_VT,False,rtdetr-l,45.0,16,8,8,0.4885,0.8088,0.7669,0.7176,0.7414,408,48,438,DETR,small
e_IMU,True,yolo12n,2.6,16,8,8,0.3402,0.6436,0.7792,0.5087,0.6155,808,304,283,YOLOv12,small
e_IMU,False,yolo12n,2.6,16,8,8,0.3961,0.7635,0.8346,0.6658,0.7407,808,174,391,YOLOv12,small
e_VT,True,yolo12n,2.6,16,8,8,0.3137,0.6062,0.68,0.5208,0.5898,408,229,54,YOLOv12,small
e_VT,False,yolo12n,2.6,16,8,8,0.4567,0.8123,0.8369,0.7304,0.78,408,81,159,YOLOv12,small
e_IMU,True,yolo11n,2.6,16,8,8,0.3465,0.6781,0.7963,0.5854,0.6748,808,217,502,YOLOv11,small
e_IMU,False,yolo11n,2.6,16,8,8,0.3693,0.7231,0.7742,0.6399,0.7006,808,167,715,YOLOv11,small
e_VT,True,yolo11n,2.6,16,8,8,0.3246,0.6541,0.7118,0.576,0.6367,408,154,140,YOLOv11,small
e_VT,False,yolo11n,2.6,16,8,8,0.4624,0.8009,0.7361,0.7521,0.744,408,81,136,YOLOv11,small
e_IMU,True,rtdetr-x,86.0,16,8,9,0.3929,0.7253,0.7735,0.6806,0.7241,808,189,408,DETR,large
e_IMU,False,rtdetr-x,86.0,16,8,9,0.4166,0.7715,0.8303,0.6906,0.754,808,152,412,DETR,large
e_VT,True,rtdetr-x,86.0,16,8,9,0.3775,0.7246,0.7878,0.6324,0.7016,408,66,700,DETR,large
e_VT,False,rtdetr-x,86.0,16,8,9,0.4699,0.7914,0.8417,0.7035,0.7664,408,70,246,DETR,large
e_IMU,True,rtdetr-l,45.0,16,8,9,0.3578,0.7031,0.7953,0.6535,0.7175,808,233,160,DETR,small
e_IMU,False,rtdetr-l,45.0,16,8,9,0.4133,0.7484,0.8129,0.6757,0.738,808,185,356,DETR,small
e_VT,True,rtdetr-l,45.0,16,8,9,0.4165,0.749,0.7303,0.7101,0.7201,408,49,859,DETR,small
e_VT,False,rtdetr-l,45.0,16,8,9,0.4705,0.7907,0.8105,0.7132,0.7588,408,88,160,DETR,small
e_IMU,True,yolo12n,2.6,16,8,9,0.3141,0.6757,0.7604,0.5853,0.6615,808,228,373,YOLOv12,small
e_IMU,False,yolo12n,2.6,16,8,9,0.3727,0.7158,0.7561,0.6521,0.7002,808,239,216,YOLOv12,small
e_VT,True,yolo12n,2.6,16,8,9,0.3304,0.6625,0.7023,0.6188,0.6579,408,96,361,YOLOv12,small
e_VT,False,yolo12n,2.6,16,8,9,0.4702,0.8007,0.8243,0.7129,0.7646,408,88,111,YOLOv12,small
e_IMU,True,yolo11n,2.6,16,8,9,0.3448,0.6809,0.755,0.5949,0.6654,808,324,111,YOLOv11,small
e_IMU,False,yolo11n,2.6,16,8,9,0.3751,0.7215,0.8182,0.6101,0.699,808,245,187,YOLOv11,small
e_VT,True,yolo11n,2.6,16,8,9,0.3369,0.6485,0.703,0.5975,0.646,408,140,148,YOLOv11,small
e_VT,False,yolo11n,2.6,16,8,9,0.4823,0.8158,0.8832,0.6789,0.7677,408,96,97,YOLOv11,small
e_IMU,True,rtdetr-x,86.0,16,8,10,0.339,0.6839,0.7436,0.6361,0.6857,808,238,300,DETR,large
e_IMU,False,rtdetr-x,86.0,16,8,10,0.3167,0.6779,0.7133,0.6188,0.6627,808,222,336,DETR,large
e_VT,True,rtdetr-x,86.0,16,8,10,0.4204,0.7543,0.8114,0.6431,0.7175,408,70,487,DETR,large
e_VT,False,rtdetr-x,86.0,16,8,10,0.4319,0.7596,0.8661,0.6814,0.7627,408,114,64,DETR,large
e_IMU,True,rtdetr-l,45.0,16,8,10,0.36,0.7132,0.795,0.624,0.6992,808,184,527,DETR,small
e_IMU,False,rtdetr-l,45.0,16,8,10,0.3762,0.7444,0.761,0.6906,0.7241,808,126,949,DETR,small
e_VT,True,rtdetr-l,45.0,16,8,10,0.4289,0.7437,0.8475,0.6544,0.7385,408,119,104,DETR,small
e_VT,False,rtdetr-l,45.0,16,8,10,0.5102,0.8478,0.8326,0.7304,0.7782,408,43,282,DETR,small
e_IMU,True,yolo12n,2.6,16,8,10,0.2779,0.5856,0.6069,0.5421,0.5727,808,360,221,YOLOv12,small
e_IMU,False,yolo12n,2.6,16,8,10,0.3145,0.6191,0.6064,0.5767,0.5912,808,313,287,YOLOv12,small
e_VT,True,yolo12n,2.6,16,8,10,0.382,0.713,0.7573,0.6225,0.6834,408,146,95,YOLOv12,small
e_VT,False,yolo12n,2.6,16,8,10,0.4937,0.8062,0.8178,0.7043,0.7568,408,99,99,YOLOv12,small
e_IMU,True,yolo11n,2.6,16,8,10,0.2943,0.5808,0.6198,0.5044,0.5562,808,415,155,YOLOv11,small
e_IMU,False,yolo11n,2.6,16,8,10,0.3296,0.6447,0.6764,0.5619,0.6139,808,337,201,YOLOv11,small
e_VT,True,yolo11n,2.6,16,8,10,0.3992,0.7144,0.8105,0.6029,0.6915,408,109,180,YOLOv11,small
e_VT,False,yolo11n,2.6,16,8,10,0.4745,0.7818,0.9036,0.6324,0.744,408,141,46,YOLOv11,small
e_IMU,True,yolo12x,59.1,16,7,1,0.4123,0.7045,0.8065,0.5446,0.6501,808,389,60,YOLOv12,large
e_IMU,False,yolo12x,59.1,16,7,1,0.436,0.7638,0.8064,0.6844,0.7404,808,218,165,YOLOv12,large
e_IMU,True,yolo12x,59.1,64,7,1,0.4639,0.7555,0.79,0.6426,0.7087,808,297,99,YOLOv12,large
e_IMU,False,yolo12x,59.1,64,7,1,0.4682,0.7665,0.8079,0.6611,0.7272,808,248,116,YOLOv12,large
e_IMU,True,yolo12x,59.1,200,7,1,0.4884,0.8279,0.9131,0.7364,0.8153,808,140,221,YOLOv12,large
e_IMU,False,yolo12x,59.1,200,7,1,0.5121,0.8533,0.8945,0.7558,0.8193,808,111,310,YOLOv12,large
e_VT,True,yolo12x,59.1,16,7,1,0.3987,0.6875,0.634,0.6495,0.6416,408,220,40,YOLOv12,large
e_VT,False,yolo12x,59.1,16,7,1,0.4709,0.7887,0.7664,0.7157,0.7402,408,79,174,YOLOv12,large
e_VT,True,yolo12x,59.1,64,7,1,0.5364,0.8306,0.8276,0.7451,0.7842,408,117,41,YOLOv12,large
e_VT,False,yolo12x,59.1,64,7,1,0.5702,0.8902,0.8572,0.8382,0.8476,408,47,98,YOLOv12,large
e_VT,True,yolo12x,59.1,200,7,1,0.6111,0.9052,0.8923,0.8322,0.8612,408,60,42,YOLOv12,large
e_VT,False,yolo12x,59.1,200,7,1,0.63,0.9046,0.8784,0.85,0.864,408,54,52,YOLOv12,large
e_IMU,True,yolo11x,56.9,16,7,1,0.3967,0.7029,0.7389,0.599,0.6617,808,425,47,YOLOv11,large
e_IMU,False,yolo11x,56.9,16,7,1,0.4554,0.789,0.8267,0.685,0.7492,808,194,188,YOLOv11,large
e_IMU,True,yolo11x,56.9,64,7,1,0.4611,0.7667,0.7705,0.6775,0.721,808,265,114,YOLOv11,large
e_IMU,False,yolo11x,56.9,64,7,1,0.4637,0.7844,0.8754,0.6547,0.7491,808,208,188,YOLOv11,large
e_IMU,True,yolo11x,56.9,200,7,1,0.5038,0.8623,0.8762,0.7772,0.8237,808,111,193,YOLOv11,large
e_IMU,False,yolo11x,56.9,200,7,1,0.5164,0.8689,0.8863,0.7723,0.8254,808,125,199,YOLOv11,large
e_VT,True,yolo11x,56.9,16,7,1,0.3889,0.6974,0.7527,0.6265,0.6838,408,168,50,YOLOv11,large
e_VT,False,yolo11x,56.9,16,7,1,0.4512,0.7756,0.803,0.6789,0.7358,408,159,48,YOLOv11,large
e_VT,True,yolo11x,56.9,64,7,1,0.5621,0.8523,0.8909,0.7406,0.8088,408,104,32,YOLOv11,large
e_VT,False,yolo11x,56.9,64,7,1,0.5714,0.8861,0.8652,0.8211,0.8426,408,57,81,YOLOv11,large
e_VT,True,yolo11x,56.9,200,7,1,0.5891,0.891,0.9003,0.7963,0.8451,408,70,52,YOLOv11,large
e_VT,False,yolo11x,56.9,200,7,1,0.6215,0.8983,0.8906,0.8333,0.861,408,55,50,YOLOv11,large
e_IMU,True,rtdetr-x,86.0,64,7,1,0.4162,0.7365,0.7822,0.6579,0.7147,808,124,1305,DETR,large
e_IMU,False,rtdetr-x,86.0,64,7,1,0.4419,0.7879,0.7676,0.7426,0.7549,808,151,377,DETR,large
e_IMU,True,rtdetr-x,86.0,200,7,1,0.5147,0.8619,0.88,0.7859,0.8303,808,90,479,DETR,large
e_IMU,False,rtdetr-x,86.0,200,7,1,0.5217,0.863,0.8734,0.7723,0.8197,808,102,269,DETR,large
e_VT,True,rtdetr-x,86.0,64,7,1,0.4951,0.8143,0.7849,0.7871,0.786,408,34,404,DETR,large
e_VT,False,rtdetr-x,86.0,64,7,1,0.5474,0.8712,0.7936,0.8162,0.8047,408,38,200,DETR,large
e_VT,True,rtdetr-x,86.0,200,7,1,0.5744,0.8864,0.8892,0.8235,0.8551,408,46,170,DETR,large
e_VT,False,rtdetr-x,86.0,200,7,1,0.5816,0.8971,0.905,0.7623,0.8275,408,34,195,DETR,large
e_IMU,True,rtdetr-l,45.0,64,7,1,0.4757,0.8225,0.8707,0.7191,0.7876,808,114,440,DETR,small
e_IMU,False,rtdetr-l,45.0,64,7,1,0.3982,0.7503,0.8118,0.6671,0.7324,808,135,883,DETR,small
e_IMU,True,rtdetr-l,45.0,200,7,1,0.5229,0.8624,0.9116,0.7525,0.8244,808,93,354,DETR,small
e_IMU,False,rtdetr-l,45.0,200,7,1,0.5244,0.8601,0.8482,0.7958,0.8212,808,91,351,DETR,small
e_VT,True,rtdetr-l,45.0,64,7,1,0.528,0.8365,0.8745,0.75,0.8075,408,67,97,DETR,small
e_VT,False,rtdetr-l,45.0,64,7,1,0.539,0.8692,0.8563,0.818,0.8367,408,38,282,DETR,small
e_VT,True,rtdetr-l,45.0,200,7,1,0.5576,0.8621,0.8716,0.7941,0.8311,408,42,198,DETR,small
e_VT,False,rtdetr-l,45.0,200,7,1,0.5687,0.8903,0.8845,0.7794,0.8286,408,35,196,DETR,small
e_IMU,True,yolo12n,2.6,64,7,1,0.4185,0.7435,0.8348,0.6004,0.6984,808,280,145,YOLOv12,small
e_IMU,False,yolo12n,2.6,64,7,1,0.4416,0.784,0.83,0.6767,0.7456,808,174,280,YOLOv12,small
e_IMU,True,yolo12n,2.6,200,7,1,0.4724,0.8415,0.8789,0.7413,0.8043,808,99,411,YOLOv12,small
e_IMU,False,yolo12n,2.6,200,7,1,0.495,0.86,0.871,0.755,0.8088,808,136,213,YOLOv12,small
e_VT,True,yolo12n,2.6,64,7,1,0.5169,0.8489,0.8315,0.7984,0.8146,408,55,177,YOLOv12,small
e_VT,False,yolo12n,2.6,64,7,1,0.5359,0.8854,0.8369,0.7941,0.8149,408,37,179,YOLOv12,small
e_VT,True,yolo12n,2.6,200,7,1,0.5937,0.8913,0.8757,0.826,0.8501,408,62,65,YOLOv12,small
e_VT,False,yolo12n,2.6,200,7,1,0.5928,0.9007,0.874,0.833,0.853,408,55,63,YOLOv12,small
e_IMU,True,yolo11n,2.6,64,7,1,0.4373,0.7607,0.8257,0.6337,0.717,808,268,121,YOLOv11,small
e_IMU,False,yolo11n,2.6,64,7,1,0.4473,0.7828,0.8226,0.6597,0.7322,808,213,168,YOLOv11,small
e_IMU,True,yolo11n,2.6,200,7,1,0.4916,0.838,0.8629,0.7475,0.8011,808,155,187,YOLOv11,small
e_IMU,False,yolo11n,2.6,200,7,1,0.5119,0.8607,0.8729,0.7859,0.8271,808,123,240,YOLOv11,small
e_VT,True,yolo11n,2.6,64,7,1,0.5228,0.8592,0.8876,0.755,0.816,408,75,100,YOLOv11,small
e_VT,False,yolo11n,2.6,64,7,1,0.5548,0.8873,0.8647,0.7843,0.8226,408,57,136,YOLOv11,small
e_VT,True,yolo11n,2.6,200,7,1,0.6167,0.9011,0.8929,0.8358,0.8634,408,61,45,YOLOv11,small
e_VT,False,yolo11n,2.6,200,7,1,0.5935,0.916,0.9071,0.8309,0.8673,408,47,67,YOLOv11,small
e_IMU,True,yolo12x,59.1,16,7,2,0.3354,0.6359,0.7333,0.5186,0.6075,808,429,73,YOLOv12,large
e_IMU,False,yolo12x,59.1,16,7,2,0.4088,0.7248,0.722,0.6524,0.6854,808,273,173,YOLOv12,large
e_IMU,True,yolo12x,59.1,64,7,2,0.4604,0.7757,0.7745,0.7054,0.7384,808,202,197,YOLOv12,large
e_IMU,False,yolo12x,59.1,64,7,2,0.4761,0.7888,0.8014,0.7104,0.7531,808,200,172,YOLOv12,large
e_IMU,True,yolo12x,59.1,200,7,2,0.5365,0.8613,0.861,0.7809,0.819,808,140,163,YOLOv12,large
e_IMU,False,yolo12x,59.1,200,7,2,0.5116,0.8597,0.8596,0.7772,0.8163,808,114,242,YOLOv12,large
e_VT,True,yolo12x,59.1,16,7,2,0.4271,0.7146,0.8518,0.549,0.6677,408,212,20,YOLOv12,large
